id,label,Americas,Africa_Europe,Asia_Australia,ratioAmericas,ratioAfrica_Europe,ratioAsia_Australia,ratioMax,total
mutlu,Africa_Europe,0,48,1,0.0,0.9795918367346939,0.02040816326530612,0.9795918367346939,49
participating,Americas,6,0,0,1.0,0.0,0.0,1.0,6
players,Americas,33,29,7,0.4782608695652174,0.42028985507246375,0.10144927536231885,0.4782608695652174,69
yıldır,Africa_Europe,0,8,0,0.0,1.0,0.0,1.0,8
games,Americas,60,34,7,0.594059405940594,0.33663366336633666,0.06930693069306931,0.594059405940594,101
gamer,Americas,10,0,0,1.0,0.0,0.0,1.0,10
27th,Americas,1,1,0,0.5,0.5,0.0,0.5,2
operating,Americas,1,1,0,0.5,0.5,0.0,0.5,2
cewek,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
acceptable,Americas,5,3,0,0.625,0.375,0.0,0.625,8
esperança,Americas,13,0,0,1.0,0.0,0.0,1.0,13
kwa,Africa_Europe,0,8,0,0.0,1.0,0.0,1.0,8
1.4,Americas,1,0,0,1.0,0.0,0.0,1.0,1
skill,Americas,3,1,1,0.6,0.2,0.2,0.6,5
الإسلام,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
touc,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@jackposobiec,Americas,6,0,0,1.0,0.0,0.0,1.0,6
betting,Americas,8,2,0,0.8,0.2,0.0,0.8,10
teşekkür,Africa_Europe,0,32,0,0.0,1.0,0.0,1.0,32
كوبون,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
опять,Africa_Europe,0,6,2,0.0,0.75,0.25,0.75,8
jdi,Asia_Australia,0,1,5,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,6
karen,Americas,13,2,1,0.8125,0.125,0.0625,0.8125,16
आपस,Asia_Australia,0,0,4,0.0,0.0,1.0,1.0,4
nako,Asia_Australia,1,4,37,0.023809523809523808,0.09523809523809523,0.8809523809523809,0.8809523809523809,42
大好き,Asia_Australia,0,0,5,0.0,0.0,1.0,1.0,5
dizia,Americas,3,0,0,1.0,0.0,0.0,1.0,3
trust,Americas,61,25,9,0.6421052631578947,0.2631578947368421,0.09473684210526316,0.6421052631578947,95
감사합니다,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
levanta,Americas,9,0,0,1.0,0.0,0.0,1.0,9
bendiga,Americas,5,0,0,1.0,0.0,0.0,1.0,5
hijo,Americas,33,8,0,0.8048780487804879,0.1951219512195122,0.0,0.8048780487804879,41
porno,Americas,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,7
bathroom,Americas,8,0,0,1.0,0.0,0.0,1.0,8
1.2,Americas,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
beef,Americas,11,6,5,0.5,0.2727272727272727,0.22727272727272727,0.5,22
طويل,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
olun,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
vatan,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
binge,Americas,5,0,1,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,6
โหหห,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
".
.",Asia_Australia,9,12,16,0.24324324324324326,0.32432432432432434,0.43243243243243246,0.43243243243243246,37
been,Americas,586,225,45,0.6845794392523364,0.2628504672897196,0.052570093457943924,0.6845794392523364,856
quickly,Africa_Europe,13,14,1,0.4642857142857143,0.5,0.03571428571428571,0.5,28
beep,Americas,3,0,0,1.0,0.0,0.0,1.0,3
confident,Americas,8,4,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,12
beer,Americas,31,13,4,0.6458333333333334,0.2708333333333333,0.08333333333333333,0.6458333333333334,48
spread,Americas,21,5,4,0.7,0.16666666666666666,0.13333333333333333,0.7,30
olur,Africa_Europe,1,40,0,0.024390243902439025,0.975609756097561,0.0,0.975609756097561,41
كـلوسيت,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
tenemos,Americas,43,13,0,0.7678571428571429,0.23214285714285715,0.0,0.7678571428571429,56
expected,Africa_Europe,6,9,4,0.3157894736842105,0.47368421052631576,0.21052631578947367,0.47368421052631576,19
stp,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
ياليت,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
आपक,Asia_Australia,0,0,48,0.0,0.0,1.0,1.0,48
walter,Americas,1,1,0,0.5,0.5,0.0,0.5,2
نعمة,Africa_Europe,0,8,0,0.0,1.0,0.0,1.0,8
drugs,Americas,12,1,3,0.75,0.0625,0.1875,0.75,16
arkadaşlar,Africa_Europe,0,22,0,0.0,1.0,0.0,1.0,22
republicans,Americas,37,4,0,0.9024390243902439,0.0975609756097561,0.0,0.9024390243902439,41
900,Asia_Australia,2,2,3,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,7
craft,Americas,5,2,1,0.625,0.25,0.125,0.625,8
putangina,Asia_Australia,0,0,8,0.0,0.0,1.0,1.0,8
tanpa,Asia_Australia,0,0,13,0.0,0.0,1.0,1.0,13
enfin,Africa_Europe,0,8,0,0.0,1.0,0.0,1.0,8
catch,Americas,37,16,2,0.6727272727272727,0.2909090909090909,0.03636363636363636,0.6727272727272727,55
prosecutors,Americas,2,0,0,1.0,0.0,0.0,1.0,2
بأي,Africa_Europe,0,1,1,0.0,0.5,0.5,0.5,2
aqueles,Americas,6,0,0,1.0,0.0,0.0,1.0,6
worded,Americas,1,0,0,1.0,0.0,0.0,1.0,1
sinceramente,Americas,22,2,0,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,24
surto,Americas,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,7
اسعد,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
kentucky,Americas,14,0,0,1.0,0.0,0.0,1.0,14
humanity,Americas,5,3,4,0.4166666666666667,0.25,0.3333333333333333,0.4166666666666667,12
dept,Africa_Europe,2,3,3,0.25,0.375,0.375,0.375,8
weren,Americas,11,2,3,0.6875,0.125,0.1875,0.6875,16
mentir,Americas,7,4,0,0.6363636363636364,0.36363636363636365,0.0,0.6363636363636364,11
forse,Africa_Europe,0,8,0,0.0,1.0,0.0,1.0,8
teachers,Americas,18,2,0,0.9,0.1,0.0,0.9,20
ทำไมต,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
stopping,Americas,9,3,2,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.6428571428571429,14
لست,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
cracked,Americas,5,3,1,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5555555555555556,9
bersyukur,Asia_Australia,0,0,6,0.0,0.0,1.0,1.0,6
حولك,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
cosplay,Asia_Australia,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,3
della,Africa_Europe,0,23,0,0.0,1.0,0.0,1.0,23
การท,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
wahala,Africa_Europe,0,14,0,0.0,1.0,0.0,1.0,14
cast,Americas,13,0,1,0.9285714285714286,0.0,0.07142857142857142,0.9285714285714286,14
escolar,Americas,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,3
escolas,Americas,2,0,0,1.0,0.0,0.0,1.0,2
experts,Americas,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,6
brutal,Africa_Europe,4,5,0,0.4444444444444444,0.5555555555555556,0.0,0.5555555555555556,9
อจร,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
maya,Americas,5,2,5,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.4166666666666667,12
indigenous,Americas,1,0,1,0.5,0.0,0.5,0.5,2
นหน,Asia_Australia,0,0,9,0.0,0.0,1.0,1.0,9
جانب,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
الروح,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
defence,Africa_Europe,2,5,1,0.25,0.625,0.125,0.625,8
alien,Americas,6,2,2,0.6,0.2,0.2,0.6,10
nike,Americas,12,7,5,0.5,0.2916666666666667,0.20833333333333334,0.5,24
suggest,Americas,8,4,3,0.5333333333333333,0.26666666666666666,0.2,0.5333333333333333,15
madres,Americas,5,0,0,1.0,0.0,0.0,1.0,5
forehead,Americas,5,1,3,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5555555555555556,9
passou,Americas,31,0,0,1.0,0.0,0.0,1.0,31
@monst_campaign,Asia_Australia,0,0,6,0.0,0.0,1.0,1.0,6
bands,Americas,6,0,1,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,7
mande,Americas,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,3
inútil,Americas,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,9
shawty,Americas,4,0,0,1.0,0.0,0.0,1.0,4
several,Americas,18,5,4,0.6666666666666666,0.18518518518518517,0.14814814814814814,0.6666666666666666,27
immortal,Asia_Australia,0,1,2,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,3
14/12,Americas,30,3,4,0.8108108108108109,0.08108108108108109,0.10810810810810811,0.8108108108108109,37
yung,Asia_Australia,3,4,116,0.024390243902439025,0.032520325203252036,0.943089430894309,0.943089430894309,123
#bidenwillneverbepresident,Americas,2,0,0,1.0,0.0,0.0,1.0,2
leftist,Americas,3,0,1,0.75,0.0,0.25,0.75,4
परम,Asia_Australia,0,0,12,0.0,0.0,1.0,1.0,12
mendes,Americas,2,2,0,0.5,0.5,0.0,0.5,4
الآخرين,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
social,Americas,65,29,11,0.6190476190476191,0.2761904761904762,0.10476190476190476,0.6190476190476191,105
نواز,Asia_Australia,0,5,9,0.0,0.35714285714285715,0.6428571428571429,0.6428571428571429,14
doin,Americas,11,1,0,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,12
نقطة,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
portal,Americas,5,4,0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,9
characters,Americas,5,4,1,0.5,0.4,0.1,0.5,10
would've,Americas,4,1,0,0.8,0.2,0.0,0.8,5
sombong,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
quedé,Americas,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,7
cycle,Africa_Europe,1,3,3,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.42857142857142855,7
mentioning,Americas,1,0,0,1.0,0.0,0.0,1.0,1
aisa,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
مجرد,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
shortly,Americas,2,0,0,1.0,0.0,0.0,1.0,2
aún,Americas,43,7,0,0.86,0.14,0.0,0.86,50
prioritize,Asia_Australia,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,3
dada,Asia_Australia,1,1,2,0.25,0.25,0.5,0.5,4
perfecto,Americas,8,1,0,0.8888888888888888,0.1111111111111111,0.0,0.8888888888888888,9
ocean,Americas,10,0,2,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,12
levi,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
visualizar,Americas,1,0,0,1.0,0.0,0.0,1.0,1
yılı,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
greatest,Americas,29,2,3,0.8529411764705882,0.058823529411764705,0.08823529411764706,0.8529411764705882,34
mother,Americas,27,11,15,0.5094339622641509,0.20754716981132076,0.2830188679245283,0.5094339622641509,53
hearts,Americas,8,3,2,0.6153846153846154,0.23076923076923078,0.15384615384615385,0.6153846153846154,13
jean,Americas,8,5,0,0.6153846153846154,0.38461538461538464,0.0,0.6153846153846154,13
passé,Americas,2,2,0,0.5,0.5,0.0,0.5,4
dads,Americas,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,6
jeszcze,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
seasonal,Americas,16,1,0,0.9411764705882353,0.058823529411764705,0.0,0.9411764705882353,17
boiola,Americas,3,0,0,1.0,0.0,0.0,1.0,3
최고의,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
wkwkw,Asia_Australia,0,0,10,0.0,0.0,1.0,1.0,10
toque,Americas,6,2,0,0.75,0.25,0.0,0.75,8
shapiro,Americas,1,0,0,1.0,0.0,0.0,1.0,1
@mercedesamgf1,Africa_Europe,3,8,1,0.25,0.6666666666666666,0.08333333333333333,0.6666666666666666,12
laptop,Asia_Australia,9,3,11,0.391304347826087,0.13043478260869565,0.4782608695652174,0.4782608695652174,23
mending,Asia_Australia,0,0,9,0.0,0.0,1.0,1.0,9
quedado,Africa_Europe,1,9,0,0.1,0.9,0.0,0.9,10
grades,Americas,12,0,3,0.8,0.0,0.2,0.8,15
kucing,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
vejo,Americas,55,1,0,0.9821428571428571,0.017857142857142856,0.0,0.9821428571428571,56
veja,Americas,3,0,0,1.0,0.0,0.0,1.0,3
bangga,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
@littlemix,Africa_Europe,1,3,0,0.25,0.75,0.0,0.75,4
ambas,Americas,4,0,0,1.0,0.0,0.0,1.0,4
eli,Africa_Europe,1,5,2,0.125,0.625,0.25,0.625,8
aktif,Africa_Europe,0,3,3,0.0,0.5,0.5,0.5,6
vid,Americas,4,3,1,0.5,0.375,0.125,0.5,8
#greatestguru_intheworld,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
instance,Americas,1,0,0,1.0,0.0,0.0,1.0,1
scorpio,Americas,3,0,0,1.0,0.0,0.0,1.0,3
cherry,Americas,13,0,0,1.0,0.0,0.0,1.0,13
ela,Americas,368,7,1,0.9787234042553191,0.018617021276595744,0.0026595744680851063,0.9787234042553191,376
elf,Americas,10,8,1,0.5263157894736842,0.42105263157894735,0.05263157894736842,0.5263157894736842,19
@lokiofficial,Americas,1,0,0,1.0,0.0,0.0,1.0,1
voglio,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
ele,Americas,404,19,1,0.9528301886792453,0.04481132075471698,0.0023584905660377358,0.9528301886792453,424
boyunca,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
النجاح,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
gelecek,Africa_Europe,0,11,0,0.0,1.0,0.0,1.0,11
teenager,Americas,3,2,0,0.6,0.4,0.0,0.6,5
enak,Asia_Australia,1,0,31,0.03125,0.0,0.96875,0.96875,32
els,Africa_Europe,1,23,0,0.041666666666666664,0.9583333333333334,0.0,0.9583333333333334,24
enfim,Americas,34,0,0,1.0,0.0,0.0,1.0,34
bande,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
gaada,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
gave,Americas,54,14,9,0.7012987012987013,0.18181818181818182,0.11688311688311688,0.7012987012987013,77
توی,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
casting,Americas,5,3,0,0.625,0.375,0.0,0.625,8
#hbdsuperstarrajinikanth,Asia_Australia,0,1,6,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,7
vin,Africa_Europe,3,4,1,0.375,0.5,0.125,0.5,8
breaks,Americas,13,3,2,0.7222222222222222,0.16666666666666666,0.1111111111111111,0.7222222222222222,18
лет,Africa_Europe,0,5,2,0.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,7
cultural,Americas,10,2,1,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.7692307692307693,13
aprender,Americas,18,2,0,0.9,0.1,0.0,0.9,20
bando,Americas,8,2,0,0.8,0.2,0.0,0.8,10
งเส,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
งเห,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
judge,Americas,19,6,1,0.7307692307692307,0.23076923076923078,0.038461538461538464,0.7307692307692307,26
งเล,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
banda,Americas,12,4,1,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.7058823529411765,17
burnt,Americas,4,1,0,0.8,0.2,0.0,0.8,5
singh,Asia_Australia,0,1,6,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,7
advanced,Americas,5,2,1,0.625,0.25,0.125,0.625,8
apart,Americas,11,11,2,0.4583333333333333,0.4583333333333333,0.08333333333333333,0.4583333333333333,24
fikir,Asia_Australia,0,3,4,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,7
งเพ,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
acredita,Americas,12,2,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,14
rosa,Americas,15,8,0,0.6521739130434783,0.34782608695652173,0.0,0.6521739130434783,23
congressman,Americas,3,0,1,0.75,0.0,0.25,0.75,4
gift,Americas,50,22,14,0.5813953488372093,0.2558139534883721,0.16279069767441862,0.5813953488372093,86
horário,Americas,13,1,0,0.9285714285714286,0.07142857142857142,0.0,0.9285714285714286,14
งเต,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
gifted,Americas,4,3,0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,7
orlando,Americas,14,1,0,0.9333333333333333,0.06666666666666667,0.0,0.9333333333333333,15
acredito,Americas,31,2,0,0.9393939393939394,0.06060606060606061,0.0,0.9393939393939394,33
شركات,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
explique,Americas,1,1,0,0.5,0.5,0.0,0.5,2
specific,Americas,15,1,1,0.8823529411764706,0.058823529411764705,0.058823529411764705,0.8823529411764706,17
informative,Americas,5,0,1,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,6
offices,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
officer,Americas,7,2,2,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.6363636363636364,11
mirip,Asia_Australia,0,0,5,0.0,0.0,1.0,1.0,5
espaço,Americas,8,0,0,1.0,0.0,0.0,1.0,8
hung,Americas,7,2,2,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.6363636363636364,11
amor,Americas,260,9,0,0.966542750929368,0.03345724907063197,0.0,0.966542750929368,269
unión,Americas,3,3,0,0.5,0.5,0.0,0.5,6
งเก,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
amou,Americas,3,1,0,0.75,0.25,0.0,0.75,4
أحسن,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
medya,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
อยากได,Asia_Australia,0,0,7,0.0,0.0,1.0,1.0,7
للأسف,Africa_Europe,0,7,0,0.0,1.0,0.0,1.0,7
hunt,Americas,7,0,1,0.875,0.0,0.125,0.875,8
clube,Americas,9,0,0,1.0,0.0,0.0,1.0,9
gose,Americas,1,0,0,1.0,0.0,0.0,1.0,1
spongebob,Americas,3,0,0,1.0,0.0,0.0,1.0,3
whe,Americas,4,1,0,0.8,0.2,0.0,0.8,5
taena,Asia_Australia,0,0,11,0.0,0.0,1.0,1.0,11
successfully,Africa_Europe,2,3,2,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,7
proudly,Asia_Australia,1,1,2,0.25,0.25,0.5,0.5,4
zoom,Americas,19,7,3,0.6551724137931034,0.2413793103448276,0.10344827586206896,0.6551724137931034,29
malaysia,Asia_Australia,0,1,12,0.0,0.07692307692307693,0.9230769230769231,0.9230769230769231,13
donald,Americas,29,9,1,0.7435897435897436,0.23076923076923078,0.02564102564102564,0.7435897435897436,39
gostam,Americas,5,0,1,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,6
election,Americas,86,9,15,0.7818181818181819,0.08181818181818182,0.13636363636363635,0.7818181818181819,110
だよね,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
dónde,Americas,24,7,0,0.7741935483870968,0.22580645161290322,0.0,0.7741935483870968,31
@justsarahg,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
tolong,Asia_Australia,0,0,24,0.0,0.0,1.0,1.0,24
finna,Americas,32,0,0,1.0,0.0,0.0,1.0,32
tutorial,Americas,5,1,1,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143,7
op-ed,Americas,3,0,0,1.0,0.0,0.0,1.0,3
ici,Africa_Europe,3,12,0,0.2,0.8,0.0,0.8,15
ich,Africa_Europe,0,143,0,0.0,1.0,0.0,1.0,143
cooper,Americas,6,2,0,0.75,0.25,0.0,0.75,8
clash,Americas,4,2,1,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.5714285714285714,7
@ava_hadley,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
centre,Africa_Europe,2,10,8,0.1,0.5,0.4,0.5,20
ice,Americas,37,9,4,0.74,0.18,0.08,0.74,50
@adamparkhomenko,Americas,4,0,0,1.0,0.0,0.0,1.0,4
everything,Americas,162,40,11,0.7605633802816901,0.18779342723004694,0.051643192488262914,0.7605633802816901,213
سوء,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
gouvernement,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
इसल,Asia_Australia,0,0,4,0.0,0.0,1.0,1.0,4
بيني,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
cnn,Americas,15,2,1,0.8333333333333334,0.1111111111111111,0.05555555555555555,0.8333333333333334,18
3:30,Americas,3,1,0,0.75,0.25,0.0,0.75,4
foda,Americas,147,2,0,0.9865771812080537,0.013422818791946308,0.0,0.9865771812080537,149
christmas,Americas,289,196,38,0.5525812619502868,0.37476099426386233,0.07265774378585087,0.5525812619502868,523
booking,Asia_Australia,1,7,11,0.05263157894736842,0.3684210526315789,0.5789473684210527,0.5789473684210527,19
tht,Americas,9,2,0,0.8181818181818182,0.18181818181818182,0.0,0.8181818181818182,11
mão,Americas,39,0,0,1.0,0.0,0.0,1.0,39
core,Americas,5,2,4,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.45454545454545453,11
owners,Americas,3,3,0,0.5,0.5,0.0,0.5,6
clase,Americas,15,11,0,0.5769230769230769,0.4230769230769231,0.0,0.5769230769230769,26
encima,Americas,17,6,0,0.7391304347826086,0.2608695652173913,0.0,0.7391304347826086,23
etwas,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
suelo,Americas,1,1,0,0.5,0.5,0.0,0.5,2
deleted,Americas,7,4,1,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
mãe,Americas,144,1,0,0.993103448275862,0.006896551724137931,0.0,0.993103448275862,145
bangun,Asia_Australia,0,1,19,0.0,0.05,0.95,0.95,20
#urgente,Americas,2,0,0,1.0,0.0,0.0,1.0,2
#boycottadaniambani,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
discount,Africa_Europe,2,3,0,0.4,0.6,0.0,0.6,5
corp,Americas,1,0,0,1.0,0.0,0.0,1.0,1
mamãe,Americas,20,1,0,0.9523809523809523,0.047619047619047616,0.0,0.9523809523809523,21
τις,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
chapter,Asia_Australia,6,3,7,0.375,0.1875,0.4375,0.4375,16
sepi,Asia_Australia,0,0,5,0.0,0.0,1.0,1.0,5
cowboy,Americas,10,1,0,0.9090909090909091,0.09090909090909091,0.0,0.9090909090909091,11
attacks,Americas,4,0,2,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,6
sepa,Africa_Europe,4,6,0,0.4,0.6,0.0,0.6,10
comendo,Americas,19,0,0,1.0,0.0,0.0,1.0,19
duele,Americas,11,2,0,0.8461538461538461,0.15384615384615385,0.0,0.8461538461538461,13
trustworthy,Americas,1,1,0,0.5,0.5,0.0,0.5,2
الموت,Americas,1,0,0,1.0,0.0,0.0,1.0,1
dinner,Americas,31,10,6,0.6595744680851063,0.2127659574468085,0.1276595744680851,0.6595744680851063,47
misleading,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
plus,Africa_Europe,68,101,16,0.3675675675675676,0.5459459459459459,0.08648648648648649,0.5459459459459459,185
algo,Americas,144,24,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,168
misma,Americas,21,6,0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,27
preocupada,Americas,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,9
efforts,Americas,5,2,4,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.45454545454545453,11
esperar,Americas,39,6,0,0.8666666666666667,0.13333333333333333,0.0,0.8666666666666667,45
curry,Americas,3,2,1,0.5,0.3333333333333333,0.16666666666666666,0.5,6
facetime,Americas,8,2,0,0.8,0.2,0.0,0.8,10
duke,Americas,6,0,0,1.0,0.0,0.0,1.0,6
bate,Americas,20,1,0,0.9523809523809523,0.047619047619047616,0.0,0.9523809523809523,21
aha,Africa_Europe,4,6,1,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.5454545454545454,11
علي,Africa_Europe,0,64,1,0.0,0.9846153846153847,0.015384615384615385,0.9846153846153847,65
دیدم,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
kadınlar,Africa_Europe,0,10,0,0.0,1.0,0.0,1.0,10
على,Africa_Europe,3,315,1,0.009404388714733543,0.987460815047022,0.003134796238244514,0.987460815047022,319
civil,Americas,19,3,3,0.76,0.12,0.12,0.76,25
conocer,Americas,7,0,0,1.0,0.0,0.0,1.0,7
ahh,Africa_Europe,7,14,6,0.25925925925925924,0.5185185185185185,0.2222222222222222,0.5185185185185185,27
ahi,Americas,12,3,0,0.8,0.2,0.0,0.8,15
encuentro,Americas,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,12
ชอบส,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
ppl,Americas,67,7,6,0.8375,0.0875,0.075,0.8375,80
abeg,Africa_Europe,0,11,0,0.0,1.0,0.0,1.0,11
ppp,Americas,3,0,1,0.75,0.0,0.25,0.75,4
donated,Africa_Europe,3,7,1,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.6363636363636364,11
سعيد,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
achilles,Americas,1,0,0,1.0,0.0,0.0,1.0,1
luiza,Americas,14,0,0,1.0,0.0,0.0,1.0,14
rounds,Americas,3,2,1,0.5,0.3333333333333333,0.16666666666666666,0.5,6
deadass,Americas,7,0,0,1.0,0.0,0.0,1.0,7
توفيقك,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
yakın,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
อหหห,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
git,Africa_Europe,4,10,0,0.2857142857142857,0.7142857142857143,0.0,0.7142857142857143,14
قال,Africa_Europe,0,47,0,0.0,1.0,0.0,1.0,47
समस,Asia_Australia,0,0,10,0.0,0.0,1.0,1.0,10
บงาน,Asia_Australia,0,0,10,0.0,0.0,1.0,1.0,10
pearl,Americas,6,0,1,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,7
vaccination,Americas,6,3,2,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454,11
lagu,Asia_Australia,0,1,28,0.0,0.034482758620689655,0.9655172413793104,0.9655172413793104,29
existen,Americas,6,0,0,1.0,0.0,0.0,1.0,6
أين,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
omgggg,Americas,1,0,1,0.5,0.0,0.5,0.5,2
ajuda,Americas,28,0,0,1.0,0.0,0.0,1.0,28
